Experiment,Treatment,Concentration,Distance,1,2,3,4
NREXP303_B73,Mannitol,160,6.981,NA,NA,0.0034350803,NA
NREXP303_B73,Mannitol,160,7.24,NA,-0.0121910343,NA,NA
NREXP303_B73,Mannitol,160,7.515,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,7.54,NA,NA,NA,0.0106555573
NREXP303_B73,Mannitol,160,7.58,-0.0117284721,NA,NA,NA
NREXP303_B73,Mannitol,160,7.734,NA,NA,0.0306083448,NA
NREXP303_B73,Mannitol,160,7.756,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,8.532,0.0158211926,NA,NA,NA
NREXP303_B73,Mannitol,160,8.603,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,8.947,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,9.288,NA,NA,0.0027751378,NA
NREXP303_B73,Mannitol,160,9.358,NA,NA,NA,-0.0052664046
NREXP303_B73,Mannitol,160,9.57,-0.0142380351,NA,NA,NA
NREXP303_B73,Mannitol,160,9.717,NA,-0.0057567213,NA,NA
NREXP303_B73,Mannitol,160,9.945,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,10.392,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,10.565,-0.0186996015,NA,NA,NA
NREXP303_B73,Mannitol,160,10.92,NA,NA,0.0164530872,NA
NREXP303_B73,Mannitol,160,11.074,NA,NA,NA,-0.0093748967
NREXP303_B73,Mannitol,160,11.527,NA,0.012803948,NA,NA
NREXP303_B73,Mannitol,160,11.534,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,12.228,NA,NA,-0.0343044743,NA
NREXP303_B73,Mannitol,160,12.997,NA,NA,NA,NA
NREXP303_B73,Mannitol,160,13.008,NA,0.0092122572,NA,NA
NREXP303_B73,Mannitol,160,13.279,NA,NA,NA,-0.0001981041
NREXP303_B73,Mannitol,160,13.936,NA,NA,-0.0003536388,NA
NREXP303_B73,Mannitol,160,14.302,NA,-0.0324473196,NA,NA
NREXP303_B73,Mannitol,160,14.579,NA,NA,NA,-0.02201267
NREXP303_B73,Mannitol,240,0,0,0,0,0
NREXP303_B73,Mannitol,240,0.433,NA,NA,NA,0.1969669086
NREXP303_B73,Mannitol,240,0.474,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,0.482,0.5205432603,NA,NA,NA
NREXP303_B73,Mannitol,240,0.519,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,0.641,NA,NA,0.3472004865,NA
NREXP303_B73,Mannitol,240,0.778,NA,NA,NA,0.1895590659
NREXP303_B73,Mannitol,240,0.925,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,1.008,0.0376860021,NA,NA,NA
NREXP303_B73,Mannitol,240,1.125,NA,NA,NA,0.0596493205
NREXP303_B73,Mannitol,240,1.241,NA,NA,0.1029847695,NA
NREXP303_B73,Mannitol,240,1.391,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,1.474,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,1.516,NA,NA,NA,0.2998305135
NREXP303_B73,Mannitol,240,1.552,NA,NA,0.3509274912,NA
NREXP303_B73,Mannitol,240,1.57,0.1611599321,NA,NA,NA
NREXP303_B73,Mannitol,240,1.623,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,1.686,NA,0.6893322577,NA,NA
NREXP303_B73,Mannitol,240,1.736,NA,NA,NA,1.0973851242
NREXP303_B73,Mannitol,240,1.758,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,1.772,NA,NA,0.4533124914,NA
NREXP303_B73,Mannitol,240,1.967,0.0922706715,NA,NA,NA
NREXP303_B73,Mannitol,240,2,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,2.083,NA,-0.004827474,NA,NA
NREXP303_B73,Mannitol,240,2.113,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,2.296,NA,NA,NA,0.2699322836
NREXP303_B73,Mannitol,240,2.365,0.2478885701,NA,NA,NA
NREXP303_B73,Mannitol,240,2.555,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,2.575,NA,0.0124678227,NA,NA
NREXP303_B73,Mannitol,240,2.646,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,2.727,NA,NA,NA,0.6564525612
NREXP303_B73,Mannitol,240,2.903,NA,NA,0.55082265,NA
NREXP303_B73,Mannitol,240,2.965,0.0772311041,NA,NA,NA
NREXP303_B73,Mannitol,240,3.172,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,3.177,NA,NA,NA,0.2399974156
NREXP303_B73,Mannitol,240,3.227,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,3.341,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,3.38,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,3.398,NA,0.0234007311,NA,NA
NREXP303_B73,Mannitol,240,3.407,NA,NA,0.1971636227,NA
NREXP303_B73,Mannitol,240,3.569,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,3.57,0.2950402703,NA,NA,NA
NREXP303_B73,Mannitol,240,3.736,NA,NA,0.7790282644,NA
NREXP303_B73,Mannitol,240,3.872,NA,NA,NA,0.1640630807
NREXP303_B73,Mannitol,240,4.008,NA,0.0345445964,NA,NA
NREXP303_B73,Mannitol,240,4.032,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,4.091,NA,NA,-0.0477919642,NA
NREXP303_B73,Mannitol,240,4.159,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,4.361,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,4.441,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,4.612,NA,NA,0.0640638637,NA
NREXP303_B73,Mannitol,240,4.627,-0.0678594396,NA,NA,NA
NREXP303_B73,Mannitol,240,4.652,NA,NA,NA,0.000487191
NREXP303_B73,Mannitol,240,5.067,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,5.181,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,5.219,NA,NA,NA,-0.0006228102
NREXP303_B73,Mannitol,240,5.258,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,5.49,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,5.738,NA,NA,NA,0.020827051
NREXP303_B73,Mannitol,240,5.871,0.0103714007,NA,NA,NA
NREXP303_B73,Mannitol,240,5.93,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,6.227,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,6.296,NA,-0.0141363942,NA,NA
NREXP303_B73,Mannitol,240,6.315,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,6.392,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,6.521,NA,NA,0.0026231753,NA
NREXP303_B73,Mannitol,240,6.968,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,6.995,NA,NA,NA,-0.0073422826
NREXP303_B73,Mannitol,240,7.037,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,7.361,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,7.381,NA,0.0411657891,NA,NA
NREXP303_B73,Mannitol,240,7.449,NA,NA,-0.0350846987,NA
NREXP303_B73,Mannitol,240,7.568,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,7.642,-0.0132508835,NA,NA,NA
NREXP303_B73,Mannitol,240,7.732,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,7.818,NA,NA,NA,0.0371136472
NREXP303_B73,Mannitol,240,7.889,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,8.325,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,8.328,NA,NA,0.0572673982,NA
NREXP303_B73,Mannitol,240,8.541,NA,NA,NA,-0.0203240415
NREXP303_B73,Mannitol,240,8.734,0.0020946441,NA,NA,NA
NREXP303_B73,Mannitol,240,8.756,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,8.929,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,9.461,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,9.504,NA,-0.0126351227,NA,NA
NREXP303_B73,Mannitol,240,9.611,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,9.635,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,10.07,0.0212998958,NA,NA,NA
NREXP303_B73,Mannitol,240,10.158,NA,NA,-0.0068500731,NA
NREXP303_B73,Mannitol,240,10.603,NA,-0.0199619342,NA,NA
NREXP303_B73,Mannitol,240,10.71,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,10.776,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,10.95,NA,NA,-0.0257733091,NA
NREXP303_B73,Mannitol,240,11.267,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,11.273,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,11.755,NA,NA,0.0442498094,NA
NREXP303_B73,Mannitol,240,11.902,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,12.102,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,12.113,-0.0029347751,NA,NA,NA
NREXP303_B73,Mannitol,240,12.691,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,12.926,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,13.83,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,14.054,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,15.06,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,15.878,NA,NA,NA,NA
NREXP303_B73,Mannitol,240,15.982,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,0,0,0,0,0
NREXP303_Oh7B,Control,0,0.613,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,0.659,0.0718115588,NA,NA,NA
NREXP303_Oh7B,Control,0,0.681,NA,NA,0.1083071407,NA
NREXP303_Oh7B,Control,0,0.733,NA,NA,NA,0.173870279
NREXP303_Oh7B,Control,0,0.744,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,0.986,NA,NA,0.0679854401,NA
NREXP303_Oh7B,Control,0,1.175,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,1.22,-0.013130711,NA,NA,NA
NREXP303_Oh7B,Control,0,1.226,NA,0.0488729845,NA,NA
NREXP303_Oh7B,Control,0,1.295,NA,NA,NA,-0.0611169635
NREXP303_Oh7B,Control,0,1.326,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,1.557,NA,NA,NA,0.3020273923
NREXP303_Oh7B,Control,0,1.571,NA,0.1796175015,NA,NA
NREXP303_Oh7B,Control,0,1.61,0.2292428606,NA,NA,NA
NREXP303_Oh7B,Control,0,1.688,NA,NA,0.0090686143,NA
NREXP303_Oh7B,Control,0,1.694,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,1.695,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,1.776,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,1.843,NA,0.547215398,NA,NA
NREXP303_Oh7B,Control,0,1.955,0.5155470549,NA,NA,NA
NREXP303_Oh7B,Control,0,2.033,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.043,NA,NA,0.228214661,NA
NREXP303_Oh7B,Control,0,2.126,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.212,NA,0.1565193597,NA,NA
NREXP303_Oh7B,Control,0,2.22,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.266,0.3873202651,NA,NA,NA
NREXP303_Oh7B,Control,0,2.291,NA,NA,NA,0.0831891375
NREXP303_Oh7B,Control,0,2.432,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.58,NA,NA,NA,0.8552771675
NREXP303_Oh7B,Control,0,2.608,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.653,0.4328870395,NA,NA,NA
NREXP303_Oh7B,Control,0,2.688,NA,0.3202639999,NA,NA
NREXP303_Oh7B,Control,0,2.933,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.964,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,2.992,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.038,NA,NA,0.5398576188,NA
NREXP303_Oh7B,Control,0,3.113,NA,NA,NA,0.4355855705
NREXP303_Oh7B,Control,0,3.183,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.332,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.38,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.407,NA,NA,0.2508672295,NA
NREXP303_Oh7B,Control,0,3.427,NA,NA,NA,0.8258684877
NREXP303_Oh7B,Control,0,3.512,0.1462782513,NA,NA,NA
NREXP303_Oh7B,Control,0,3.797,NA,NA,0.733558853,NA
NREXP303_Oh7B,Control,0,3.865,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.904,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.969,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,3.975,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,4.075,NA,NA,NA,0.3896195183
NREXP303_Oh7B,Control,0,4.185,NA,NA,0.3705035359,NA
NREXP303_Oh7B,Control,0,4.197,NA,-0.0099686314,NA,NA
NREXP303_Oh7B,Control,0,4.274,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,4.594,NA,NA,0.4700070538,NA
NREXP303_Oh7B,Control,0,4.638,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,4.676,0.0614901711,NA,NA,NA
NREXP303_Oh7B,Control,0,4.75,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,4.771,NA,NA,NA,0.2517947016
NREXP303_Oh7B,Control,0,4.807,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,4.855,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,5.189,NA,0.0284773392,NA,NA
NREXP303_Oh7B,Control,0,5.367,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,5.409,-0.0091623164,NA,NA,NA
NREXP303_Oh7B,Control,0,5.419,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,5.462,NA,NA,NA,0.0132614565
NREXP303_Oh7B,Control,0,5.636,NA,NA,0.0095623746,NA
NREXP303_Oh7B,Control,0,5.664,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,5.906,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,6.026,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,6.224,NA,-0.0279829224,NA,NA
NREXP303_Oh7B,Control,0,6.454,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,6.487,NA,NA,NA,0.0227402226
NREXP303_Oh7B,Control,0,6.511,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,6.65,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,6.935,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,7.044,NA,-0.0333374863,NA,NA
NREXP303_Oh7B,Control,0,7.114,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,7.235,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,7.24,NA,NA,0.0065859093,NA
NREXP303_Oh7B,Control,0,7.501,NA,NA,NA,-0.0247338913
NREXP303_Oh7B,Control,0,7.506,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,7.676,0.0147747507,NA,NA,NA
NREXP303_Oh7B,Control,0,8.012,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,8.109,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,8.154,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,8.422,NA,NA,NA,-0.0161121364
NREXP303_Oh7B,Control,0,8.437,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,8.579,NA,NA,-0.0276488412,NA
NREXP303_Oh7B,Control,0,8.671,-0.0280640046,NA,NA,NA
NREXP303_Oh7B,Control,0,9.107,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,9.133,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,9.134,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,9.493,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,9.589,NA,NA,NA,0.025762477
NREXP303_Oh7B,Control,0,9.594,NA,NA,0.0604507083,NA
NREXP303_Oh7B,Control,0,9.718,NA,0.024979364,NA,NA
NREXP303_Oh7B,Control,0,9.978,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,10.022,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,10.341,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,10.71,-0.0001217748,NA,NA,NA
NREXP303_Oh7B,Control,0,10.973,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,10.976,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,11.404,NA,-0.0379038909,NA,NA
NREXP303_Oh7B,Control,0,11.678,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,11.995,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,12.278,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,12.759,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,13.305,NA,0.0113442884,NA,NA
NREXP303_Oh7B,Control,0,13.674,NA,NA,NA,NA
NREXP303_Oh7B,Control,0,14.68,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,0,0,0,0,0
NREXP303_Oh7B,Mannitol,80,0.397,NA,NA,NA,0.0592896585
NREXP303_Oh7B,Mannitol,80,0.788,NA,NA,NA,-0.0286371263
NREXP303_Oh7B,Mannitol,80,0.837,NA,NA,-0.0257741126,NA
NREXP303_Oh7B,Mannitol,80,1.006,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.081,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.089,NA,NA,NA,0.1927065001
NREXP303_Oh7B,Mannitol,80,1.095,NA,NA,0.0951119623,NA
NREXP303_Oh7B,Mannitol,80,1.121,NA,-0.0235558658,NA,NA
NREXP303_Oh7B,Mannitol,80,1.428,0.097706974,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.434,NA,NA,NA,0.2149911961
NREXP303_Oh7B,Mannitol,80,1.443,NA,NA,0.2757387964,NA
NREXP303_Oh7B,Mannitol,80,1.523,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.613,NA,0.1495157425,NA,NA
NREXP303_Oh7B,Mannitol,80,1.729,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.79,NA,NA,NA,0.4051177467
NREXP303_Oh7B,Mannitol,80,1.816,0.2751146654,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.875,NA,0.5753704593,NA,NA
NREXP303_Oh7B,Mannitol,80,1.892,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,1.917,NA,NA,-0.0320138863,NA
NREXP303_Oh7B,Mannitol,80,2.121,0.5826406664,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.154,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.179,NA,NA,0.7040916021,NA
NREXP303_Oh7B,Mannitol,80,2.231,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.309,NA,NA,NA,0.3546092278
NREXP303_Oh7B,Mannitol,80,2.351,NA,0.2026610839,NA,NA
NREXP303_Oh7B,Mannitol,80,2.438,NA,NA,0.554336313,NA
NREXP303_Oh7B,Mannitol,80,2.539,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.554,0.4808443553,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.567,NA,NA,1.0689403017,NA
NREXP303_Oh7B,Mannitol,80,2.602,NA,1.0390375865,NA,NA
NREXP303_Oh7B,Mannitol,80,2.713,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,2.742,NA,NA,NA,0.3743085222
NREXP303_Oh7B,Mannitol,80,2.944,0.628596119,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.017,NA,NA,0.4490299682,NA
NREXP303_Oh7B,Mannitol,80,3.076,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.206,NA,0.1510109744,NA,NA
NREXP303_Oh7B,Mannitol,80,3.216,NA,NA,NA,0.5289451876
NREXP303_Oh7B,Mannitol,80,3.249,0.4002109342,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.316,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.426,NA,NA,0.6666396809,NA
NREXP303_Oh7B,Mannitol,80,3.558,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.606,NA,NA,NA,0.3402411955
NREXP303_Oh7B,Mannitol,80,3.814,NA,NA,-0.0110439098,NA
NREXP303_Oh7B,Mannitol,80,3.824,0.0782282128,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,3.997,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,4.035,NA,0.0828556759,NA,NA
NREXP303_Oh7B,Mannitol,80,4.082,NA,NA,NA,0.1592053766
NREXP303_Oh7B,Mannitol,80,4.245,NA,NA,0.5353093713,NA
NREXP303_Oh7B,Mannitol,80,4.266,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,4.294,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,4.515,0.0606717713,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,4.532,NA,NA,NA,0.0414634763
NREXP303_Oh7B,Mannitol,80,4.687,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,5.068,NA,NA,0.0853358044,NA
NREXP303_Oh7B,Mannitol,80,5.247,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,5.335,-0.0116213811,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,5.475,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,5.501,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,5.562,NA,-0.0039500593,NA,NA
NREXP303_Oh7B,Mannitol,80,5.654,NA,NA,NA,0.0158498949
NREXP303_Oh7B,Mannitol,80,5.802,NA,NA,0.0179467373,NA
NREXP303_Oh7B,Mannitol,80,6.197,0.0194659613,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,6.282,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,6.368,NA,0.0356126776,NA,NA
NREXP303_Oh7B,Mannitol,80,6.9,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,7.016,-0.0044083151,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,7.124,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,7.231,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,7.364,NA,NA,0.0132789112,NA
NREXP303_Oh7B,Mannitol,80,7.41,NA,-0.0291461514,NA,NA
NREXP303_Oh7B,Mannitol,80,8.243,NA,NA,NA,-0.0245501023
NREXP303_Oh7B,Mannitol,80,8.28,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,8.289,NA,0.0052868748,NA,NA
NREXP303_Oh7B,Mannitol,80,8.338,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,8.717,NA,NA,-0.0195194195,NA
NREXP303_Oh7B,Mannitol,80,9.315,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,9.542,NA,0.004928477,NA,NA
NREXP303_Oh7B,Mannitol,80,9.635,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,10.263,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,10.837,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,10.841,NA,0.000855824,NA,NA
NREXP303_Oh7B,Mannitol,80,11.43,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,11.885,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,12.051,NA,-0.0325991548,NA,NA
NREXP303_Oh7B,Mannitol,80,12.509,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,13.519,NA,0.029447417,NA,NA
NREXP303_Oh7B,Mannitol,80,13.813,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,13.969,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,15.107,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,15.877,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,80,16.099,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,0,0,0,0,0
NREXP303_Oh7B,Mannitol,160,0.521,NA,0.2305852299,NA,NA
NREXP303_Oh7B,Mannitol,160,0.744,-0.0813021076,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,1.134,-0.058825307,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,1.184,NA,NA,-0.0527943616,NA
NREXP303_Oh7B,Mannitol,160,1.485,NA,NA,0.1659453404,NA
NREXP303_Oh7B,Mannitol,160,1.525,0.2070936367,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,1.554,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,1.725,NA,NA,NA,0.0284297089
NREXP303_Oh7B,Mannitol,160,1.758,NA,NA,0.26195065,NA
NREXP303_Oh7B,Mannitol,160,1.765,NA,0.0667467421,NA,NA
NREXP303_Oh7B,Mannitol,160,1.872,0.2756971792,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.07,NA,0.7034656209,NA,NA
NREXP303_Oh7B,Mannitol,160,2.092,0.1882168275,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.158,NA,NA,NA,0.0672858855
NREXP303_Oh7B,Mannitol,160,2.32,NA,NA,0.1880397083,NA
NREXP303_Oh7B,Mannitol,160,2.33,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.394,0.4857524964,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.449,NA,NA,0.8807203231,NA
NREXP303_Oh7B,Mannitol,160,2.457,NA,0.1784639525,NA,NA
NREXP303_Oh7B,Mannitol,160,2.487,NA,NA,NA,0.5220883682
NREXP303_Oh7B,Mannitol,160,2.656,0.5010883812,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.754,NA,NA,0.3501290138,NA
NREXP303_Oh7B,Mannitol,160,2.914,0.8287750921,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,2.926,NA,NA,1.2284065234,NA
NREXP303_Oh7B,Mannitol,160,2.962,NA,0.3969020793,NA,NA
NREXP303_Oh7B,Mannitol,160,3.004,NA,NA,NA,0.189809431
NREXP303_Oh7B,Mannitol,160,3.266,NA,NA,NA,0.5610532775
NREXP303_Oh7B,Mannitol,160,3.294,NA,NA,0.2488526084,NA
NREXP303_Oh7B,Mannitol,160,3.302,0.3472145412,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,3.654,NA,NA,NA,0.2880506103
NREXP303_Oh7B,Mannitol,160,3.663,NA,NA,0.5053437164,NA
NREXP303_Oh7B,Mannitol,160,3.684,NA,0.1759119922,NA,NA
NREXP303_Oh7B,Mannitol,160,4.001,NA,NA,NA,0.1403661507
NREXP303_Oh7B,Mannitol,160,4.196,NA,NA,0.1112762152,NA
NREXP303_Oh7B,Mannitol,160,4.266,0.2375138007,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,4.312,NA,0.0995515058,NA,NA
NREXP303_Oh7B,Mannitol,160,4.605,NA,NA,NA,0.0137032235
NREXP303_Oh7B,Mannitol,160,4.785,0.0850780422,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,4.853,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,5.135,NA,-0.0469550802,NA,NA
NREXP303_Oh7B,Mannitol,160,5.691,0.0493153508,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,5.709,NA,NA,0.0171701999,NA
NREXP303_Oh7B,Mannitol,160,5.805,NA,NA,NA,NA
NREXP303_Oh7B,Mannitol,160,6.336,NA,0.0004711318,NA,NA
NREXP303_Oh7B,Mannitol,160,6.369,NA,NA,0.0358418414,NA
NREXP303_Oh7B,Mannitol,160,6.554,-0.0161282054,NA,NA,NA
